;Rank;Rider;Team;Times;Gap;B;P;Stages;Ranking type;Points;Checkpoint;Year;Distance (km);Number of stages;ResultType;TotalSeconds;GapSeconds
468860;2;MARC SOLER;UAE TEAM EMIRATES;;;;;20;Climber (Stage);8 PTS;;2024;3492;21;time;0;0
468861;2;ENRIC MAS NICOLAU;MOVISTAR TEAM;;;;;20;Climber (Stage);8 PTS;;2024;3492;21;time;0;0
468862;2;JONAS VINGEGAARD HANSEN;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);8 PTS;;2024;3492;21;time;0;0
468863;3;WILCO KELDERMAN;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);2 PTS;;2024;3492;21;time;0;0
468864;3;BRUNO ARMIRAIL;DECATHLON AG2R LA MONDIALE TEAM;;;;;20;Climber (Stage);6 PTS;;2024;3492;21;time;0;0
468865;3;JAN TRATNIK;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);6 PTS;;2024;3492;21;time;0;0
468866;3;RICHARD CARAPAZ;EF EDUCATION - EASYPOST;;;;;20;Climber (Stage);6 PTS;;2024;3492;21;time;0;0
468867;4;MATTEO JORGENSON;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);1 PTS;;2024;3492;21;time;0;0
468868;4;JAN TRATNIK;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);4 PTS;;2024;3492;21;time;0;0
468869;4;WILCO KELDERMAN;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);4 PTS;;2024;3492;21;time;0;0
468870;4;REMCO EVENEPOEL;SOUDAL QUICK-STEP;;;;;20;Climber (Stage);4 PTS;;2024;3492;21;time;0;0
468871;5;ENRIC MAS NICOLAU;MOVISTAR TEAM;;;;;20;Climber (Stage);2 PTS;;2024;3492;21;time;0;0
468872;5;KÉVIN GENIETS;GROUPAMA-FDJ;;;;;20;Climber (Stage);2 PTS;;2024;3492;21;time;0;0
468873;5;ENRIC MAS NICOLAU;MOVISTAR TEAM;;;;;20;Climber (Stage);2 PTS;;2024;3492;21;time;0;0
468874;6;WILCO KELDERMAN;TEAM VISMA | LEASE A BIKE;;;;;20;Climber (Stage);1 PTS;;2024;3492;21;time;0;0
468875;6;MARC SOLER;UAE TEAM EMIRATES;;;;;20;Climber (Stage);1 PTS;;2024;3492;21;time;0;0
468876;6;JOAO ALMEIDA;UAE TEAM EMIRATES;;;;;20;Climber (Stage);1 PTS;;2024;3492;21;time;0;0
468877;1;TADEJ POGAČAR;UAE TEAM EMIRATES;04h 04' 22'';-;10';;20;Individual (Stage);;;2024;3492;21;time;14662;0
468878;10;ROMAIN BARDET;TEAM DSM-FIRMENICH POSTNL;04h 06' 14'';+ 00h 01' 52'';;;20;Individual (Stage);;;2024;3492;21;time;14774;112
468879;100;MARIJN VAN DEN BERG;EF EDUCATION - EASYPOST;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468880;101;TIESJ BENOOT;TEAM VISMA | LEASE A BIKE;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468881;102;DANNY VAN POPPEL;RED BULL - BORA - HANSGROHE;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468882;103;GIANNI VERMEERSCH;ALPECIN-DECEUNINCK;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468883;104;ARNAUD DE LIE;LOTTO DSTNY;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468884;105;BRENT VAN MOER;LOTTO DSTNY;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468885;106;MARCO HALLER;RED BULL - BORA - HANSGROHE;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468886;107;ALEX ARANBURU DEVA;MOVISTAR TEAM;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468887;108;RYAN GIBBONS;LIDL-TREK;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468888;109;EGAN BERNAL GOMEZ;INEOS GRENADIERS;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468889;11;TOBIAS HALLAND JOHANNESSEN;UNO-X MOBILITY;04h 07' 05'';+ 00h 02' 43'';;;20;Individual (Stage);;;2024;3492;21;time;14825;163
468890;110;PIET ALLEGAERT;COFIDIS;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468891;111;AXEL ZINGLE;COFIDIS;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468892;112;PAUL LAPEIRA;DECATHLON AG2R LA MONDIALE TEAM;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468893;113;NICO DENZ;RED BULL - BORA - HANSGROHE;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468894;114;NIKIAS ARNDT;BAHRAIN VICTORIOUS;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
468895;115;SÉBASTIEN GRIGNARD;LOTTO DSTNY;04h 40' 53'';+ 00h 36' 31'';;;20;Individual (Stage);;;2024;3492;21;time;16853;2191
468896;116;LENNY MARTINEZ;GROUPAMA-FDJ;04h 40' 53'';+ 00h 36' 31'';;;20;Individual (Stage);;;2024;3492;21;time;16853;2191
468897;117;RASMUS TILLER;UNO-X MOBILITY;04h 41' 05'';+ 00h 36' 43'';;;20;Individual (Stage);;;2024;3492;21;time;16865;2203
468898;118;MATHIEU VAN DER POEL;ALPECIN-DECEUNINCK;04h 41' 09'';+ 00h 36' 47'';;;20;Individual (Stage);;;2024;3492;21;time;16869;2207
468899;119;LAURENZ REX;INTERMARCHÉ - WANTY;04h 41' 15'';+ 00h 36' 53'';;;20;Individual (Stage);;;2024;3492;21;time;16875;2213
468900;12;DEREK GEE;ISRAEL - PREMIER TECH;04h 07' 10'';+ 00h 02' 48'';;;20;Individual (Stage);;;2024;3492;21;time;14830;168
468901;120;HUGO PAGE;INTERMARCHÉ - WANTY;04h 41' 15'';+ 00h 36' 53'';;;20;Individual (Stage);;;2024;3492;21;time;16875;2213
468902;121;MIKE TEUNISSEN;INTERMARCHÉ - WANTY;04h 41' 15'';+ 00h 36' 53'';;;20;Individual (Stage);;;2024;3492;21;time;16875;2213
468903;122;BINIAM GIRMAY;INTERMARCHÉ - WANTY;04h 41' 15'';+ 00h 36' 53'';;;20;Individual (Stage);;;2024;3492;21;time;16875;2213
468904;123;ALEXANDER KRISTOFF;UNO-X MOBILITY;04h 41' 56'';+ 00h 37' 34'';;;20;Individual (Stage);;;2024;3492;21;time;16916;2254
468905;124;SØREN WÆRENSKJOLD;UNO-X MOBILITY;04h 41' 58'';+ 00h 37' 36'';;;20;Individual (Stage);;;2024;3492;21;time;16918;2256
468906;125;LUKE DURBRIDGE;TEAM JAYCO ALULA;04h 42' 05'';+ 00h 37' 43'';;;20;Individual (Stage);;;2024;3492;21;time;16925;2263
468907;126;DYLAN GROENEWEGEN;TEAM JAYCO ALULA;04h 42' 05'';+ 00h 37' 43'';;;20;Individual (Stage);;;2024;3492;21;time;16925;2263
468908;127;JARRAD ERIKS DRIZNERS;LOTTO DSTNY;04h 42' 05'';+ 00h 37' 43'';;;20;Individual (Stage);;;2024;3492;21;time;16925;2263
468909;128;DORIAN GODON;DECATHLON AG2R LA MONDIALE TEAM;04h 42' 20'';+ 00h 37' 58'';;;20;Individual (Stage);;;2024;3492;21;time;16940;2278
468910;129;YVES LAMPAERT;SOUDAL QUICK-STEP;04h 42' 44'';+ 00h 38' 22'';;;20;Individual (Stage);;;2024;3492;21;time;16964;2302
468911;13;GIULIO CICCONE;LIDL-TREK;04h 07' 14'';+ 00h 02' 52'';;;20;Individual (Stage);;;2024;3492;21;time;14834;172
468912;130;JASPER PHILIPSEN;ALPECIN-DECEUNINCK;04h 42' 44'';+ 00h 38' 22'';;;20;Individual (Stage);;;2024;3492;21;time;16964;2302
468913;131;HARM VANHOUCKE;LOTTO DSTNY;04h 42' 44'';+ 00h 38' 22'';;;20;Individual (Stage);;;2024;3492;21;time;16964;2302
468914;132;LUCA MOZZATO;ARKEA-B&B HOTELS;04h 42' 46'';+ 00h 38' 24'';;;20;Individual (Stage);;;2024;3492;21;time;16966;2304
468915;133;MATEJ MOHORIC;BAHRAIN VICTORIOUS;04h 44' 29'';+ 00h 40' 07'';;;20;Individual (Stage);;;2024;3492;21;time;17069;2407
468916;134;LUKA MEZGEC;TEAM JAYCO ALULA;04h 44' 29'';+ 00h 40' 07'';;;20;Individual (Stage);;;2024;3492;21;time;17069;2407
468917;135;JOHN DEGENKOLB;TEAM DSM-FIRMENICH POSTNL;04h 44' 29'';+ 00h 40' 07'';;;20;Individual (Stage);;;2024;3492;21;time;17069;2407
468918;136;DANIEL MCLAY;ARKEA-B&B HOTELS;04h 44' 29'';+ 00h 40' 07'';;;20;Individual (Stage);;;2024;3492;21;time;17069;2407
468919;137;ROBBE GHYS;ALPECIN-DECEUNINCK;04h 45' 13'';+ 00h 40' 51'';;;20;Individual (Stage);;;2024;3492;21;time;17113;2451
468920;138;HAROLD TEJADA CANACUE;ASTANA QAZAQSTAN TEAM;04h 46' 25'';+ 00h 42' 03'';;;20;Individual (Stage);;;2024;3492;21;time;17185;2523
468921;139;DAVIDE BALLERINI;ASTANA QAZAQSTAN TEAM;04h 46' 25'';+ 00h 42' 03'';;;20;Individual (Stage);;;2024;3492;21;time;17185;2523
468922;14;SANTIAGO BUITRAGO SANCHEZ;BAHRAIN VICTORIOUS;04h 07' 26'';+ 00h 03' 04'';;;20;Individual (Stage);;;2024;3492;21;time;14846;184
468923;140;MARK CAVENDISH;ASTANA QAZAQSTAN TEAM;04h 46' 25'';+ 00h 42' 03'';;;20;Individual (Stage);;;2024;3492;21;time;17185;2523
468924;141;CEES BOL;ASTANA QAZAQSTAN TEAM;04h 46' 25'';+ 00h 42' 03'';;;20;Individual (Stage);;;2024;3492;21;time;17185;2523
468925;15;CARLOS RODRIGUEZ;INEOS GRENADIERS;04h 07' 48'';+ 00h 03' 26'';;;20;Individual (Stage);;;2024;3492;21;time;14868;206
468926;16;LAURENS DE PLUS;INEOS GRENADIERS;04h 08' 07'';+ 00h 03' 45'';;;20;Individual (Stage);;;2024;3492;21;time;14887;225
468927;17;WILCO KELDERMAN;TEAM VISMA | LEASE A BIKE;04h 08' 15'';+ 00h 03' 53'';;;20;Individual (Stage);;;2024;3492;21;time;14895;233
468928;18;BRUNO ARMIRAIL;DECATHLON AG2R LA MONDIALE TEAM;04h 09' 46'';+ 00h 05' 24'';;;20;Individual (Stage);;;2024;3492;21;time;14986;324
468929;19;KÉVIN GENIETS;GROUPAMA-FDJ;04h 09' 50'';+ 00h 05' 28'';;;20;Individual (Stage);;;2024;3492;21;time;14990;328
468930;2;JONAS VINGEGAARD HANSEN;TEAM VISMA | LEASE A BIKE;04h 04' 29'';+ 00h 00' 07'';06';;20;Individual (Stage);;;2024;3492;21;time;14669;7
468931;20;WOUT POELS;BAHRAIN VICTORIOUS;04h 10' 35'';+ 00h 06' 13'';;;20;Individual (Stage);;;2024;3492;21;time;15035;373
468932;21;JAKOB FUGLSANG;ISRAEL - PREMIER TECH;04h 10' 47'';+ 00h 06' 25'';;;20;Individual (Stage);;;2024;3492;21;time;15047;385
468933;22;JAI HINDLEY;RED BULL - BORA - HANSGROHE;04h 11' 08'';+ 00h 06' 46'';;;20;Individual (Stage);;;2024;3492;21;time;15068;406
468934;23;SIMON YATES;TEAM JAYCO ALULA;04h 11' 08'';+ 00h 06' 46'';;;20;Individual (Stage);;;2024;3492;21;time;15068;406
468935;24;STEFF CRAS;TOTALENERGIES;04h 11' 10'';+ 00h 06' 48'';;;20;Individual (Stage);;;2024;3492;21;time;15070;408
468936;25;LOUIS MEINTJES;INTERMARCHÉ - WANTY;04h 11' 10'';+ 00h 06' 48'';;;20;Individual (Stage);;;2024;3492;21;time;15070;408
468937;26;FELIX GALL;DECATHLON AG2R LA MONDIALE TEAM;04h 11' 33'';+ 00h 07' 11'';;;20;Individual (Stage);;;2024;3492;21;time;15093;431
468938;27;JONATHAN CASTROVIEJO NICOLAS;INEOS GRENADIERS;04h 12' 47'';+ 00h 08' 25'';;;20;Individual (Stage);;;2024;3492;21;time;15167;505
468939;28;PAVEL SIVAKOV;UAE TEAM EMIRATES;04h 12' 58'';+ 00h 08' 36'';;;20;Individual (Stage);;;2024;3492;21;time;15178;516
468940;29;MARC SOLER;UAE TEAM EMIRATES;04h 12' 58'';+ 00h 08' 36'';;;20;Individual (Stage);;;2024;3492;21;time;15178;516
468941;3;RICHARD CARAPAZ;EF EDUCATION - EASYPOST;04h 04' 45'';+ 00h 00' 23'';04';;20;Individual (Stage);;;2024;3492;21;time;14685;23
468942;30;JAVIER ROMO OLIVER;MOVISTAR TEAM;04h 12' 58'';+ 00h 08' 36'';;;20;Individual (Stage);;;2024;3492;21;time;15178;516
468943;31;VALENTIN MADOUAS;GROUPAMA-FDJ;04h 13' 16'';+ 00h 08' 54'';;;20;Individual (Stage);;;2024;3492;21;time;15196;534
468944;32;GUILLAUME MARTIN GUYONNET;COFIDIS;04h 13' 16'';+ 00h 08' 54'';;;20;Individual (Stage);;;2024;3492;21;time;15196;534
468945;33;JORDAN JEGAT;TOTALENERGIES;04h 13' 16'';+ 00h 08' 54'';;;20;Individual (Stage);;;2024;3492;21;time;15196;534
468946;34;JASPER STUYVEN;LIDL-TREK;04h 14' 40'';+ 00h 10' 18'';;;20;Individual (Stage);;;2024;3492;21;time;15280;618
468947;35;MATHIEU BURGAUDEAU;TOTALENERGIES;04h 15' 01'';+ 00h 10' 39'';;;20;Individual (Stage);;;2024;3492;21;time;15301;639
468948;36;ODD CHRISTIAN EIKING;UNO-X MOBILITY;04h 15' 11'';+ 00h 10' 49'';;;20;Individual (Stage);;;2024;3492;21;time;15311;649
468949;37;STEPHEN WILLIAMS;ISRAEL - PREMIER TECH;04h 16' 23'';+ 00h 12' 01'';;;20;Individual (Stage);;;2024;3492;21;time;15383;721
468950;38;JAN TRATNIK;TEAM VISMA | LEASE A BIKE;04h 16' 53'';+ 00h 12' 31'';;;20;Individual (Stage);;;2024;3492;21;time;15413;751
468951;39;JULIEN BERNARD;LIDL-TREK;04h 16' 57'';+ 00h 12' 35'';;;20;Individual (Stage);;;2024;3492;21;time;15417;755
468952;4;REMCO EVENEPOEL;SOUDAL QUICK-STEP;04h 05' 15'';+ 00h 00' 53'';;;20;Individual (Stage);;;2024;3492;21;time;14715;53
468953;40;CARLOS VERONA QUINTANILLA;LIDL-TREK;04h 16' 57'';+ 00h 12' 35'';;;20;Individual (Stage);;;2024;3492;21;time;15417;755
468954;41;BOB JUNGELS;RED BULL - BORA - HANSGROHE;04h 17' 18'';+ 00h 12' 56'';;;20;Individual (Stage);;;2024;3492;21;time;15438;776
468955;42;ROMAIN GREGOIRE;GROUPAMA-FDJ;04h 19' 03'';+ 00h 14' 41'';;;20;Individual (Stage);;;2024;3492;21;time;15543;881
468956;43;WARREN BARGUIL;TEAM DSM-FIRMENICH POSTNL;04h 19' 03'';+ 00h 14' 41'';;;20;Individual (Stage);;;2024;3492;21;time;15543;881
468957;44;EDGAR OSCAR ONLEY;TEAM DSM-FIRMENICH POSTNL;04h 19' 03'';+ 00h 14' 41'';;;20;Individual (Stage);;;2024;3492;21;time;15543;881
468958;45;BART LEMMEN;TEAM VISMA | LEASE A BIKE;04h 19' 38'';+ 00h 15' 16'';;;20;Individual (Stage);;;2024;3492;21;time;15578;916
468959;46;HUGO HOULE;ISRAEL - PREMIER TECH;04h 21' 44'';+ 00h 17' 22'';;;20;Individual (Stage);;;2024;3492;21;time;15704;1042
468960;47;KOBE GOOSSENS;INTERMARCHÉ - WANTY;04h 22' 48'';+ 00h 18' 26'';;;20;Individual (Stage);;;2024;3492;21;time;15768;1106
468961;48;JOHANNES KULSET;UNO-X MOBILITY;04h 23' 16'';+ 00h 18' 54'';;;20;Individual (Stage);;;2024;3492;21;time;15796;1134
468962;49;ILAN VAN WILDER;SOUDAL QUICK-STEP;04h 23' 23'';+ 00h 19' 01'';;;20;Individual (Stage);;;2024;3492;21;time;15803;1141
468963;5;ENRIC MAS NICOLAU;MOVISTAR TEAM;04h 05' 29'';+ 00h 01' 07'';;;20;Individual (Stage);;;2024;3492;21;time;14729;67
468964;50;JAN HIRT;SOUDAL QUICK-STEP;04h 23' 23'';+ 00h 19' 01'';;;20;Individual (Stage);;;2024;3492;21;time;15803;1141
468965;51;TIM WELLENS;UAE TEAM EMIRATES;04h 23' 45'';+ 00h 19' 23'';;;20;Individual (Stage);;;2024;3492;21;time;15825;1163
468966;52;JACK HAIG;BAHRAIN VICTORIOUS;04h 23' 45'';+ 00h 19' 23'';;;20;Individual (Stage);;;2024;3492;21;time;15825;1163
468967;53;SIMON GESCHKE;COFIDIS;04h 24' 07'';+ 00h 19' 45'';;;20;Individual (Stage);;;2024;3492;21;time;15847;1185
468968;54;JONAS ABRAHAMSEN;UNO-X MOBILITY;04h 26' 46'';+ 00h 22' 24'';;;20;Individual (Stage);;;2024;3492;21;time;16006;1344
468969;55;CRISTIAN RODRIGUEZ MARTIN;ARKEA-B&B HOTELS;04h 26' 48'';+ 00h 22' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16008;1346
468970;56;FABIEN GRELLIER;TOTALENERGIES;04h 26' 59'';+ 00h 22' 37'';;;20;Individual (Stage);;;2024;3492;21;time;16019;1357
468971;57;MAGNUS CORT NIELSEN;UNO-X MOBILITY;04h 27' 38'';+ 00h 23' 16'';;;20;Individual (Stage);;;2024;3492;21;time;16058;1396
468972;58;BEN HEALY;EF EDUCATION - EASYPOST;04h 27' 38'';+ 00h 23' 16'';;;20;Individual (Stage);;;2024;3492;21;time;16058;1396
468973;59;JUUL CHRISTOPHER JENSEN;TEAM JAYCO ALULA;04h 28' 17'';+ 00h 23' 55'';;;20;Individual (Stage);;;2024;3492;21;time;16097;1435
468974;6;JOAO ALMEIDA;UAE TEAM EMIRATES;04h 05' 50'';+ 00h 01' 28'';;;20;Individual (Stage);;;2024;3492;21;time;14750;88
468975;60;QUENTIN PACHER;GROUPAMA-FDJ;04h 28' 31'';+ 00h 24' 09'';;;20;Individual (Stage);;;2024;3492;21;time;16111;1449
468976;61;GERAINT THOMAS;INEOS GRENADIERS;04h 29' 28'';+ 00h 25' 06'';;;20;Individual (Stage);;;2024;3492;21;time;16168;1506
468977;62;MATTEO SOBRERO;RED BULL - BORA - HANSGROHE;04h 29' 28'';+ 00h 25' 06'';;;20;Individual (Stage);;;2024;3492;21;time;16168;1506
468978;63;NILS POLITT;UAE TEAM EMIRATES;04h 30' 03'';+ 00h 25' 41'';;;20;Individual (Stage);;;2024;3492;21;time;16203;1541
468979;64;THOMAS GACHIGNARD;TOTALENERGIES;04h 30' 25'';+ 00h 26' 03'';;;20;Individual (Stage);;;2024;3492;21;time;16225;1563
468980;65;ANTHONY TURGIS;TOTALENERGIES;04h 30' 25'';+ 00h 26' 03'';;;20;Individual (Stage);;;2024;3492;21;time;16225;1563
468981;66;GREGOR MÜHLBERGER;MOVISTAR TEAM;04h 30' 25'';+ 00h 26' 03'';;;20;Individual (Stage);;;2024;3492;21;time;16225;1563
468982;67;TOMS SKUJINS;LIDL-TREK;04h 31' 10'';+ 00h 26' 48'';;;20;Individual (Stage);;;2024;3492;21;time;16270;1608
468983;68;KRISTS NEILANDS;ISRAEL - PREMIER TECH;04h 31' 10'';+ 00h 26' 48'';;;20;Individual (Stage);;;2024;3492;21;time;16270;1608
468984;69;FRANK VAN DEN BROEK;TEAM DSM-FIRMENICH POSTNL;04h 31' 20'';+ 00h 26' 58'';;;20;Individual (Stage);;;2024;3492;21;time;16280;1618
468985;7;MATTEO JORGENSON;TEAM VISMA | LEASE A BIKE;04h 05' 55'';+ 00h 01' 33'';;;20;Individual (Stage);;;2024;3492;21;time;14755;93
468986;70;DAVID GAUDU;GROUPAMA-FDJ;04h 31' 27'';+ 00h 27' 05'';;;20;Individual (Stage);;;2024;3492;21;time;16287;1625
468987;71;WOUT VAN AERT;TEAM VISMA | LEASE A BIKE;04h 31' 32'';+ 00h 27' 10'';;;20;Individual (Stage);;;2024;3492;21;time;16292;1630
468988;72;BEN TURNER;INEOS GRENADIERS;04h 32' 29'';+ 00h 28' 07'';;;20;Individual (Stage);;;2024;3492;21;time;16349;1687
468989;73;NELSON OLIVEIRA;MOVISTAR TEAM;04h 32' 31'';+ 00h 28' 09'';;;20;Individual (Stage);;;2024;3492;21;time;16351;1689
468990;74;RUI COSTA;EF EDUCATION - EASYPOST;04h 32' 36'';+ 00h 28' 14'';;;20;Individual (Stage);;;2024;3492;21;time;16356;1694
468991;75;NANS PETERS;DECATHLON AG2R LA MONDIALE TEAM;04h 32' 39'';+ 00h 28' 17'';;;20;Individual (Stage);;;2024;3492;21;time;16359;1697
468992;76;AXEL LAURANCE;ALPECIN-DECEUNINCK;04h 32' 44'';+ 00h 28' 22'';;;20;Individual (Stage);;;2024;3492;21;time;16364;1702
468993;77;CHRISTOPHE LAPORTE;TEAM VISMA | LEASE A BIKE;04h 33' 16'';+ 00h 28' 54'';;;20;Individual (Stage);;;2024;3492;21;time;16396;1734
468994;78;OIER LAZKANO LOPEZ;MOVISTAR TEAM;04h 33' 16'';+ 00h 28' 54'';;;20;Individual (Stage);;;2024;3492;21;time;16396;1734
468995;79;NEILSON POWLESS;EF EDUCATION - EASYPOST;04h 33' 16'';+ 00h 28' 54'';;;20;Individual (Stage);;;2024;3492;21;time;16396;1734
468996;8;MIKEL LANDA MEANA;SOUDAL QUICK-STEP;04h 06' 03'';+ 00h 01' 41'';;;20;Individual (Stage);;;2024;3492;21;time;14763;101
468997;80;KÉVIN VAUQUELIN;ARKEA-B&B HOTELS;04h 34' 14'';+ 00h 29' 52'';;;20;Individual (Stage);;;2024;3492;21;time;16454;1792
468998;81;CLÉMENT CHAMPOUSSIN;ARKEA-B&B HOTELS;04h 34' 17'';+ 00h 29' 55'';;;20;Individual (Stage);;;2024;3492;21;time;16457;1795
468999;82;BRYAN COQUARD;COFIDIS;04h 34' 17'';+ 00h 29' 55'';;;20;Individual (Stage);;;2024;3492;21;time;16457;1795
469000;83;RAUL GARCIA PIERNA;ARKEA-B&B HOTELS;04h 35' 59'';+ 00h 31' 37'';;;20;Individual (Stage);;;2024;3492;21;time;16559;1897
469001;84;MICHAEL MATTHEWS;TEAM JAYCO ALULA;04h 37' 07'';+ 00h 32' 45'';;;20;Individual (Stage);;;2024;3492;21;time;16627;1965
469002;85;SEAN QUINN;EF EDUCATION - EASYPOST;04h 37' 07'';+ 00h 32' 45'';;;20;Individual (Stage);;;2024;3492;21;time;16627;1965
469003;86;DAVIDE FORMOLO;MOVISTAR TEAM;04h 37' 12'';+ 00h 32' 50'';;;20;Individual (Stage);;;2024;3492;21;time;16632;1970
469004;87;CLÉMENT RUSSO;GROUPAMA-FDJ;04h 37' 12'';+ 00h 32' 50'';;;20;Individual (Stage);;;2024;3492;21;time;16632;1970
469005;88;OLIVER NAESEN;DECATHLON AG2R LA MONDIALE TEAM;04h 37' 12'';+ 00h 32' 50'';;;20;Individual (Stage);;;2024;3492;21;time;16632;1970
469006;89;NICOLAS PRODHOMME;DECATHLON AG2R LA MONDIALE TEAM;04h 37' 12'';+ 00h 32' 50'';;;20;Individual (Stage);;;2024;3492;21;time;16632;1970
469007;9;ADAM YATES;UAE TEAM EMIRATES;04h 06' 05'';+ 00h 01' 43'';;;20;Individual (Stage);;;2024;3492;21;time;14765;103
469008;90;MATTEO VERCHER;TOTALENERGIES;04h 37' 18'';+ 00h 32' 56'';;;20;Individual (Stage);;;2024;3492;21;time;16638;1976
469009;91;GIANNI MOSCON;SOUDAL QUICK-STEP;04h 38' 07'';+ 00h 33' 45'';;;20;Individual (Stage);;;2024;3492;21;time;16687;2025
469010;92;MICHAL KWIATKOWSKI;INEOS GRENADIERS;04h 38' 07'';+ 00h 33' 45'';;;20;Individual (Stage);;;2024;3492;21;time;16687;2025
469011;93;GEORG ZIMMERMANN;INTERMARCHÉ - WANTY;04h 38' 15'';+ 00h 33' 53'';;;20;Individual (Stage);;;2024;3492;21;time;16695;2033
469012;94;SANDY DUJARDIN;TOTALENERGIES;04h 38' 50'';+ 00h 34' 28'';;;20;Individual (Stage);;;2024;3492;21;time;16730;2068
469013;95;VICTOR CAMPENAERTS;LOTTO DSTNY;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
469014;96;STEFAN BISSEGGER;EF EDUCATION - EASYPOST;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
469015;97;CEDRIC BEULLENS;LOTTO DSTNY;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
469016;98;SILVAN DILLIER;ALPECIN-DECEUNINCK;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
469017;99;PASCAL ACKERMANN;ISRAEL - PREMIER TECH;04h 40' 48'';+ 00h 36' 26'';;;20;Individual (Stage);;;2024;3492;21;time;16848;2186
469018;1;JASPER STUYVEN;LIDL-TREK;;;;;20;Points (Stage);20 PTS;;2024;3492;21;time;0;0
469019;1;TADEJ POGAČAR;UAE TEAM EMIRATES;;;10';;20;Points (Stage);20 PTS;;2024;3492;21;time;0;0
469020;10;ENRIC MAS NICOLAU;MOVISTAR TEAM;;;;;20;Points (Stage);6 PTS;;2024;3492;21;time;0;0
469021;10;ROMAIN BARDET;TEAM DSM-FIRMENICH POSTNL;;;;;20;Points (Stage);6 PTS;;2024;3492;21;time;0;0
469022;11;GIANNI MOSCON;SOUDAL QUICK-STEP;;;;;20;Points (Stage);5 PTS;;2024;3492;21;time;0;0
469023;11;TOBIAS HALLAND JOHANNESSEN;UNO-X MOBILITY;;;;;20;Points (Stage);5 PTS;;2024;3492;21;time;0;0
469024;12;ILAN VAN WILDER;SOUDAL QUICK-STEP;;;;;20;Points (Stage);4 PTS;;2024;3492;21;time;0;0
469025;12;DEREK GEE;ISRAEL - PREMIER TECH;;;;;20;Points (Stage);4 PTS;;2024;3492;21;time;0;0
469026;13;JAN HIRT;SOUDAL QUICK-STEP;;;;;20;Points (Stage);3 PTS;;2024;3492;21;time;0;0
469027;13;GIULIO CICCONE;LIDL-TREK;;;;;20;Points (Stage);3 PTS;;2024;3492;21;time;0;0
469028;14;MIKEL LANDA MEANA;SOUDAL QUICK-STEP;;;;;20;Points (Stage);2 PTS;;2024;3492;21;time;0;0
469029;14;SANTIAGO BUITRAGO SANCHEZ;BAHRAIN VICTORIOUS;;;;;20;Points (Stage);2 PTS;;2024;3492;21;time;0;0
469030;15;REMCO EVENEPOEL;SOUDAL QUICK-STEP;;;;;20;Points (Stage);1 PTS;;2024;3492;21;time;0;0
469031;15;CARLOS RODRIGUEZ;INEOS GRENADIERS;;;;;20;Points (Stage);1 PTS;;2024;3492;21;time;0;0
469032;2;TOBIAS HALLAND JOHANNESSEN;UNO-X MOBILITY;;;;;20;Points (Stage);17 PTS;;2024;3492;21;time;0;0
469033;2;JONAS VINGEGAARD HANSEN;TEAM VISMA | LEASE A BIKE;;;06';;20;Points (Stage);17 PTS;;2024;3492;21;time;0;0
